transaction_id,store_id,store_type,date,customers_count,revenue,avg_bill_value
58389,16,Cinema,2025-11-10,7,3623,517
58390,25,Electronics,2026-03-21,12,8528,710
58391,10,Salon,2025-05-25,5,2522,504
58392,46,Clothing,2026-04-09,10,2640,264
58393,48,Furniture,2026-04-16,42,20413,486
58394,42,Electronics,2025-08-10,54,13842,256
58395,40,Cinema,2026-02-27,4,3330,832
58396,45,Food,2025-09-19,4,1571,392
58397,35,Food,2025-06-06,2,1078,539
58398,9,Salon,2025-06-11,4,2246,561
58399,19,Clothing,2026-01-03,10,7014,701
58400,50,Food,2025-06-17,2,1408,704
58401,5,Food,2025-06-18,1,1208,1208
58402,17,Food,2025-08-28,2,1212,606
58403,14,Salon,2025-08-03,5,3731,746
58404,14,Salon,2026-01-09,6,2255,375
58405,33,Cinema,2025-10-09,12,3194,266
58406,3,Food,2025-06-03,1,856,856
58407,12,Electronics,2026-04-01,26,10854,417
58408,8,Cinema,2026-01-25,10,5229,522
58409,8,Cinema,2026-03-03,6,4839,806
58410,44,Salon,2025-06-20,4,2043,510
58411,16,Cinema,2026-04-11,6,1600,266
58412,19,Clothing,2026-03-01,7,5419,774
58413,18,Food,2025-07-15,3,2245,748
58414,13,Food,2025-06-24,3,1513,504
58415,7,Clothing,2025-08-12,29,6186,213
58416,27,Salon,2025-12-01,6,4031,671
58417,5,Food,2025-05-17,4,2267,566
58418,11,Furniture,2025-10-26,49,19787,403
58419,39,Salon,2026-04-13,3,2130,710
58420,7,Clothing,2025-05-22,7,5765,823
58421,9,Salon,2025-09-01,4,3093,773
58422,10,Salon,2025-12-25,2,1398,699
58423,16,Cinema,2025-10-17,6,2084,347
58424,27,Salon,2025-09-23,5,3317,663
58425,46,Clothing,2026-03-18,3,2711,903
58426,10,Salon,2025-09-27,4,2639,659
58427,16,Cinema,2025-11-09,5,3529,705
58428,30,Clothing,2025-11-07,20,4270,213
58429,10,Salon,2025-07-27,5,4111,822
58430,20,Cinema,2025-06-24,3,2878,959
58431,36,Food,2026-04-04,5,1836,367
58432,20,Cinema,2026-04-09,6,4929,821
58433,32,Furniture,2025-05-20,49,29654,605
58434,21,Food,2025-07-31,3,1995,665
58435,5,Food,2025-10-09,3,1281,427
58436,11,Furniture,2025-06-01,121,41297,341
58437,6,Salon,2025-05-13,12,2728,227
58438,28,Clothing,2025-09-07,7,3870,552
58439,39,Salon,2026-03-25,8,2101,262
58440,37,Salon,2025-10-26,8,3307,413
58441,16,Cinema,2026-04-15,4,2813,703
58442,20,Cinema,2026-01-11,9,3764,418
58443,13,Food,2026-01-17,5,2931,586
58444,22,Food,2025-08-10,7,2999,428
58445,26,Clothing,2025-04-19,12,6255,521
58446,11,Furniture,2025-11-15,27,18214,674
58447,31,Clothing,2025-07-19,6,3989,664
58448,14,Salon,2025-12-30,4,3068,767
58449,46,Clothing,2026-03-11,6,4572,762
58450,44,Salon,2025-12-20,6,2763,460
58451,40,Cinema,2025-07-06,3,2315,771
58452,4,Food,2025-09-29,2,1729,864
58453,49,Food,2026-01-04,3,2263,754
58454,28,Clothing,2025-12-15,3,2580,860
58455,32,Furniture,2025-12-13,112,40153,358
58456,21,Food,2025-10-02,4,1512,378
58457,16,Cinema,2026-02-26,5,2444,488
58458,22,Food,2026-01-20,2,1055,527
58459,1,Salon,2025-06-10,10,3227,322
58460,21,Food,2026-02-23,3,1646,548
58461,27,Salon,2026-03-21,9,3546,394
58462,34,Furniture,2025-10-29,31,11756,379
58463,17,Food,2025-11-20,4,1848,462
58464,16,Cinema,2025-11-01,5,2746,549
58465,29,Salon,2025-08-19,7,2445,349
58466,12,Electronics,2026-02-08,26,13500,519
58467,45,Food,2026-04-17,3,2401,800
58468,2,Food,2026-04-10,4,1699,424
58469,12,Electronics,2025-11-24,33,8636,261
58470,46,Clothing,2025-05-29,10,2592,259
58471,7,Clothing,2025-07-12,14,8378,598
58472,17,Food,2025-04-19,8,1996,249
58473,32,Furniture,2025-12-12,35,24332,695
58474,36,Food,2025-12-19,2,2005,1002
58475,11,Furniture,2025-10-19,131,42749,326
58476,21,Food,2026-01-14,3,2117,705
58477,44,Salon,2026-03-30,7,1606,229
58478,26,Clothing,2026-04-08,5,3618,723
58479,34,Furniture,2025-09-06,45,18445,409
58480,44,Salon,2025-06-05,1,1351,1351
58481,8,Cinema,2025-11-25,12,3264,272
58482,10,Salon,2025-12-25,5,2062,412
58483,44,Salon,2025-09-10,5,2261,452
58484,35,Food,2025-11-24,4,1889,472
58485,4,Food,2026-03-28,2,1807,903
58486,40,Cinema,2026-01-02,4,3494,873
58487,27,Salon,2025-11-18,4,1456,364
58488,28,Clothing,2025-08-05,7,5133,733
58489,33,Cinema,2025-08-04,6,2885,480
58490,7,Clothing,2026-02-09,6,4362,727
58491,35,Food,2025-12-06,2,1073,536
58492,45,Food,2025-05-22,2,1573,786
58493,35,Food,2025-07-07,1,1142,1142
58494,11,Furniture,2025-12-16,48,30172,628
58495,35,Food,2026-02-13,3,2077,692
58496,17,Food,2025-07-10,1,755,755
58497,41,Cinema,2026-04-04,11,2676,243
58498,2,Food,2026-02-03,5,1820,364
58499,34,Furniture,2025-10-21,50,14538,290
58500,41,Cinema,2026-03-26,8,4538,567
58501,29,Salon,2025-06-16,3,2371,790
58502,49,Food,2025-11-01,4,2635,658
58503,3,Food,2026-02-08,4,3065,766
58504,50,Food,2025-08-12,2,1497,748
58505,10,Salon,2025-11-29,4,1732,433
58506,23,Salon,2026-03-22,5,4374,874
58507,16,Cinema,2026-01-29,11,3882,352
58508,23,Salon,2025-11-07,5,1562,312
58509,27,Salon,2026-02-03,7,2275,325
58510,9,Salon,2026-02-15,6,3628,604
58511,23,Salon,2025-07-15,2,1316,658
58512,30,Clothing,2025-08-14,4,3426,856
58513,6,Salon,2025-10-15,2,1734,867
58514,4,Food,2026-02-14,2,1736,868
58515,18,Food,2025-12-29,3,1789,596
58516,38,Clothing,2025-07-14,1,629,629
58517,4,Food,2026-01-11,4,2003,500
58518,15,Clothing,2026-03-01,11,7385,671
58519,17,Food,2025-11-23,3,2074,691
58520,2,Food,2025-05-05,6,1714,285
58521,16,Cinema,2025-04-30,4,3347,836
58522,8,Cinema,2025-06-03,10,3291,329
58523,38,Clothing,2025-07-26,5,4000,800
58524,27,Salon,2025-05-13,3,1877,625
58525,24,Electronics,2025-11-01,5,4173,834
58526,32,Furniture,2025-12-29,140,30254,216
58527,21,Food,2025-09-06,7,2680,382
58528,27,Salon,2025-05-21,5,2303,460
58529,9,Salon,2026-03-15,4,2502,625
58530,8,Cinema,2025-10-03,3,2868,956
58531,22,Food,2026-02-16,3,1455,485
58532,44,Salon,2025-05-31,3,2215,738
58533,41,Cinema,2025-05-04,9,4712,523
58534,18,Food,2026-03-27,3,988,329
58535,1,Salon,2026-02-24,3,2286,762
58536,48,Furniture,2025-12-02,64,20080,313
58537,48,Furniture,2026-01-11,56,14076,251
58538,10,Salon,2025-09-23,3,1689,563
58539,36,Food,2026-03-12,2,1771,885
58540,46,Clothing,2025-11-27,10,8076,807
58541,46,Clothing,2026-02-01,14,8916,636
58542,15,Clothing,2026-04-12,13,4321,332
58543,11,Furniture,2026-03-17,31,12982,418
58544,12,Electronics,2026-02-21,35,12404,354
58545,4,Food,2025-05-13,3,1185,395
58546,11,Furniture,2025-10-06,112,28293,252
58547,29,Salon,2025-11-19,12,3300,275
58548,32,Furniture,2026-03-02,14,10600,757
58549,26,Clothing,2025-12-10,4,3478,869
58550,18,Food,2025-04-29,5,1463,292
58551,34,Furniture,2026-01-21,20,6482,324
58552,36,Food,2025-06-18,3,1296,432
58553,16,Cinema,2025-06-21,6,3464,577
58554,37,Salon,2025-05-11,12,3162,263
58555,50,Food,2025-04-25,3,2022,674
58556,13,Food,2026-03-12,3,1267,422
58557,27,Salon,2025-11-08,5,2307,461
58558,18,Food,2025-05-12,2,1196,598
58559,46,Clothing,2025-05-18,4,2548,637
58560,10,Salon,2025-10-05,14,3718,265
58561,11,Furniture,2025-08-01,101,38167,377
58562,14,Salon,2025-09-12,2,1424,712
58563,18,Food,2025-06-04,10,2170,217
58564,1,Salon,2025-06-18,7,2770,395
58565,19,Clothing,2026-01-11,8,6363,795
58566,9,Salon,2025-10-09,3,1455,485
58567,50,Food,2025-06-14,1,271,271
58568,47,Clothing,2025-11-23,26,6832,262
58569,5,Food,2025-06-18,1,987,987
58570,30,Clothing,2026-03-27,21,4613,219
58571,23,Salon,2026-01-05,2,1517,758
58572,5,Food,2025-11-08,3,1543,514
58573,16,Cinema,2025-07-20,20,5060,253
58574,48,Furniture,2025-12-30,28,22337,797
58575,31,Clothing,2026-04-16,6,2635,439
58576,1,Salon,2026-04-05,6,3927,654
58577,4,Food,2026-02-03,1,1159,1159
58578,9,Salon,2025-04-26,2,1892,946
58579,6,Salon,2026-01-01,5,1526,305
58580,33,Cinema,2025-12-16,4,2483,620
58581,16,Cinema,2025-08-28,4,2202,550
58582,36,Food,2026-03-14,2,1696,848
58583,18,Food,2026-03-04,2,1077,538
58584,47,Clothing,2025-05-18,10,5183,518
58585,17,Food,2025-11-20,4,1400,350
58586,26,Clothing,2025-09-12,7,2046,292
58587,36,Food,2026-02-16,3,2256,752
58588,37,Salon,2025-10-03,7,2081,297
58589,22,Food,2026-01-31,2,1528,764
58590,49,Food,2026-02-03,6,1782,297
58591,28,Clothing,2025-08-16,12,4176,348
58592,35,Food,2025-08-14,2,1734,867
58593,8,Cinema,2025-10-03,3,2550,850
58594,29,Salon,2025-05-10,2,1909,954
58595,4,Food,2025-12-03,2,543,271
58596,41,Cinema,2025-10-05,3,2785,928
58597,48,Furniture,2025-08-13,39,29748,762
58598,29,Salon,2025-11-13,4,2180,545
58599,13,Food,2025-08-08,4,2511,627
58600,4,Food,2025-05-14,3,1065,355
58601,7,Clothing,2026-01-22,20,6482,324
58602,17,Food,2025-09-15,6,1815,302
58603,44,Salon,2025-08-19,4,2268,567
58604,31,Clothing,2025-05-02,23,5042,219
58605,12,Electronics,2025-08-02,50,17274,345
58606,43,Clothing,2025-06-05,12,6675,556
58607,21,Food,2025-06-16,1,1261,1261
58608,19,Clothing,2025-11-05,4,3059,764
58609,1,Salon,2025-07-31,3,2948,982
58610,4,Food,2026-02-26,1,837,837
58611,25,Electronics,2025-12-11,16,12609,788
58612,44,Salon,2025-08-20,8,2288,286
58613,15,Clothing,2025-11-22,5,3231,646
58614,11,Furniture,2025-12-02,85,25147,295
58615,10,Salon,2025-10-25,14,3489,249
58616,49,Food,2025-11-18,1,538,538
58617,18,Food,2026-01-06,2,1571,785
58618,37,Salon,2025-04-24,1,1043,1043
58619,19,Clothing,2025-04-24,4,3356,839
58620,33,Cinema,2025-08-16,5,2902,580
58621,43,Clothing,2026-03-28,16,7963,497
58622,49,Food,2025-08-16,2,1960,980
58623,41,Cinema,2025-07-13,14,4828,344
58624,26,Clothing,2025-05-09,12,5202,433
58625,1,Salon,2025-07-03,2,1877,938
58626,25,Electronics,2025-11-15,2,1077,538
58627,34,Furniture,2025-11-03,18,12794,710
58628,14,Salon,2025-06-14,3,1651,550
58629,22,Food,2025-12-10,4,2010,502
58630,10,Salon,2025-11-04,6,2729,454
58631,7,Clothing,2026-01-30,11,3432,312
58632,21,Food,2026-03-26,3,940,313
58633,43,Clothing,2025-08-07,10,8085,808
58634,36,Food,2026-01-13,2,1287,643
58635,24,Electronics,2026-01-14,27,11426,423
58636,8,Cinema,2025-10-23,3,2790,930
58637,24,Electronics,2026-04-10,18,9771,542
58638,30,Clothing,2026-02-06,6,4008,668
58639,10,Salon,2025-05-06,4,1517,379
58640,36,Food,2025-10-24,3,1849,616
58641,36,Food,2026-03-09,2,1831,915
58642,9,Salon,2025-10-09,5,1908,381
58643,40,Cinema,2025-06-22,3,2615,871
58644,34,Furniture,2025-09-13,35,28315,809
58645,32,Furniture,2025-09-12,66,29108,441
58646,23,Salon,2025-09-03,2,1926,963
58647,40,Cinema,2025-07-30,3,2677,892
58648,8,Cinema,2026-04-16,6,4012,668
58649,16,Cinema,2025-11-22,3,2403,801
58650,1,Salon,2025-11-09,4,2827,706
58651,33,Cinema,2025-10-17,5,2982,596
58652,12,Electronics,2025-07-25,34,7542,221
58653,30,Clothing,2026-03-04,19,5426,285
58654,30,Clothing,2026-03-22,1,575,575
58655,48,Furniture,2025-11-13,30,19722,657
58656,30,Clothing,2025-11-29,5,3060,612
58657,2,Food,2026-03-13,3,1351,450
58658,49,Food,2025-07-17,2,1727,863
58659,7,Clothing,2026-03-21,16,7852,490
58660,43,Clothing,2026-03-14,10,3520,352
58661,40,Cinema,2025-05-04,13,4847,372
58662,50,Food,2025-08-04,2,1599,799
58663,19,Clothing,2025-12-29,9,4576,508
58664,34,Furniture,2026-04-09,45,20211,449
58665,2,Food,2026-02-06,2,1065,532
58666,25,Electronics,2025-09-04,34,11656,342
58667,7,Clothing,2026-04-09,18,3936,218
58668,6,Salon,2025-07-12,3,2475,825
58669,20,Cinema,2025-11-02,2,2135,1067
58670,31,Clothing,2025-06-17,5,4263,852
58671,6,Salon,2025-08-27,6,2164,360
58672,49,Food,2025-07-15,3,2432,810
58673,44,Salon,2025-05-25,5,3809,761
58674,16,Cinema,2025-09-23,10,4688,468
58675,14,Salon,2025-06-20,6,1902,317
58676,31,Clothing,2025-09-23,10,5690,569
58677,15,Clothing,2025-06-26,14,6033,430
58678,22,Food,2025-09-02,2,1109,554
58679,46,Clothing,2025-08-22,5,1606,321
58680,48,Furniture,2025-09-19,22,15864,721
58681,11,Furniture,2025-04-25,51,16707,327
58682,3,Food,2025-10-10,4,1379,344
58683,46,Clothing,2025-09-08,14,5875,419
58684,29,Salon,2025-09-21,4,3198,799
58685,29,Salon,2025-08-26,5,2247,449
58686,30,Clothing,2026-03-11,9,3974,441
58687,43,Clothing,2026-02-22,34,8845,260
58688,40,Cinema,2026-03-04,10,3924,392
58689,2,Food,2025-12-15,5,1899,379
58690,47,Clothing,2025-11-28,10,5698,569
58691,3,Food,2025-06-14,2,1911,955
58692,35,Food,2025-12-17,3,1275,425
58693,9,Salon,2025-05-29,6,1766,294
58694,50,Food,2025-10-25,1,877,877
58695,20,Cinema,2026-02-19,11,4347,395
58696,28,Clothing,2025-09-12,15,6081,405
58697,7,Clothing,2025-08-23,4,3208,802
58698,5,Food,2025-05-09,2,889,444
58699,40,Cinema,2025-09-07,8,4708,588
58700,43,Clothing,2025-12-18,6,4470,745
58701,14,Salon,2025-07-05,4,3100,775
58702,41,Cinema,2025-12-06,7,4906,700
58703,8,Cinema,2026-02-14,9,4277,475
58704,39,Salon,2025-08-31,4,2830,707
58705,48,Furniture,2026-04-19,54,24451,452
58706,22,Food,2025-10-09,3,1362,454
58707,22,Food,2025-09-08,2,1855,927
58708,21,Food,2025-05-07,2,459,229
58709,26,Clothing,2025-06-25,3,1782,594
58710,14,Salon,2025-08-23,6,2746,457
58711,15,Clothing,2025-12-01,9,5077,564
58712,36,Food,2025-07-13,2,1387,693
58713,38,Clothing,2025-06-30,5,3268,653
58714,32,Furniture,2025-07-03,46,26121,567
58715,48,Furniture,2025-11-29,77,34268,445
58716,29,Salon,2025-06-29,10,2828,282
58717,41,Cinema,2026-04-19,21,4490,213
58718,10,Salon,2025-11-20,2,1638,819
58719,43,Clothing,2025-08-11,8,4726,590
58720,1,Salon,2025-06-06,3,2391,797
58721,49,Food,2025-09-12,5,2582,516
58722,35,Food,2025-07-20,3,2230,743
58723,41,Cinema,2026-04-11,16,4171,260
58724,7,Clothing,2026-02-02,2,1372,686
58725,20,Cinema,2026-03-04,2,2024,1012
58726,43,Clothing,2025-08-10,8,4682,585
58727,49,Food,2026-02-25,7,1771,253
58728,37,Salon,2026-03-06,10,2112,211
58729,32,Furniture,2025-08-09,157,33562,213
58730,43,Clothing,2025-11-05,9,5189,576
58731,8,Cinema,2025-04-27,4,1209,302
58732,34,Furniture,2026-02-10,44,21002,477
58733,38,Clothing,2026-02-06,13,6086,468
58734,40,Cinema,2026-04-16,8,2756,344
58735,2,Food,2026-03-02,5,1669,333
58736,11,Furniture,2025-09-06,104,31670,304
58737,19,Clothing,2025-12-25,2,1082,541
58738,6,Salon,2026-03-26,5,2533,506
58739,38,Clothing,2026-01-13,4,3551,887
58740,4,Food,2025-08-20,3,1334,444
58741,18,Food,2026-03-02,1,1231,1231
58742,29,Salon,2025-08-14,2,860,430
58743,49,Food,2025-10-21,3,1517,505
58744,9,Salon,2025-08-15,4,2350,587
58745,13,Food,2025-06-12,2,1064,532
58746,41,Cinema,2026-01-03,11,4745,431
58747,28,Clothing,2025-05-13,6,5147,857
58748,2,Food,2025-11-23,7,2009,287
58749,26,Clothing,2025-10-26,9,3714,412
58750,36,Food,2026-03-12,4,1421,355
58751,6,Salon,2026-01-04,8,4468,558
58752,19,Clothing,2025-08-21,6,4159,693
58753,46,Clothing,2025-06-21,8,5510,688
58754,36,Food,2026-02-06,4,2004,501
58755,49,Food,2025-10-30,3,811,270
58756,21,Food,2025-05-25,6,2440,406
58757,13,Food,2026-01-15,3,1349,449
58758,39,Salon,2025-09-26,1,160,160
58759,33,Cinema,2026-02-10,16,4595,287
58760,13,Food,2025-06-11,3,1564,521
58761,29,Salon,2025-07-18,3,2483,827
58762,38,Clothing,2025-08-12,11,5640,512
58763,49,Food,2025-06-21,5,2511,502
58764,8,Cinema,2026-01-14,9,3920,435
58765,3,Food,2026-04-02,2,1447,723
58766,19,Clothing,2026-03-08,3,2119,706
58767,42,Electronics,2026-03-25,30,8125,270
58768,38,Clothing,2026-01-06,11,5037,457
58769,36,Food,2025-04-25,1,1032,1032
58770,27,Salon,2025-04-29,4,1952,488
58771,17,Food,2026-01-13,4,1115,278
58772,20,Cinema,2026-03-21,9,3445,382
58773,4,Food,2025-06-05,7,2268,324
58774,5,Food,2025-12-12,2,1187,593
58775,34,Furniture,2025-10-09,46,9383,203
58776,29,Salon,2026-02-27,7,2779,397
58777,12,Electronics,2025-05-31,30,20771,692
58778,23,Salon,2025-08-20,2,1307,653
58779,20,Cinema,2026-03-11,3,2220,740
58780,15,Clothing,2025-12-02,15,5704,380
58781,8,Cinema,2025-07-28,4,1548,387
58782,10,Salon,2025-12-03,3,2266,755
58783,20,Cinema,2025-07-06,4,1803,450
58784,8,Cinema,2025-09-16,4,2699,674
58785,26,Clothing,2025-07-12,8,3474,434
58786,33,Cinema,2026-03-07,6,4997,832
58787,7,Clothing,2025-06-20,4,3834,958
58788,32,Furniture,2025-11-12,39,27822,713
58789,39,Salon,2026-02-21,4,2739,684
58790,47,Clothing,2025-09-20,12,3948,329
58791,26,Clothing,2025-12-30,3,1769,589
58792,17,Food,2025-05-17,2,984,492
58793,15,Clothing,2025-07-22,2,1208,604
58794,5,Food,2026-03-20,4,1931,482
58795,14,Salon,2026-04-02,5,1788,357
58796,44,Salon,2025-07-19,2,1743,871
58797,15,Clothing,2026-04-18,10,6333,633
58798,12,Electronics,2025-07-21,8,5753,719
58799,23,Salon,2025-09-03,3,2131,710
58800,48,Furniture,2026-04-01,18,14154,786
58801,19,Clothing,2025-10-10,6,2567,427
58802,43,Clothing,2025-08-04,21,7035,335
58803,2,Food,2025-05-14,5,1718,343
58804,46,Clothing,2026-02-25,9,6095,677
58805,37,Salon,2025-11-26,3,936,312
58806,24,Electronics,2025-12-09,20,9356,467
58807,28,Clothing,2025-10-28,4,2411,602
58808,43,Clothing,2025-08-02,4,3351,837
58809,8,Cinema,2025-11-09,5,4174,834
58810,37,Salon,2025-10-27,9,2893,321
58811,23,Salon,2025-09-15,4,1634,408
58812,21,Food,2025-12-13,8,2028,253
58813,39,Salon,2025-06-23,1,919,919
58814,39,Salon,2026-04-17,2,1562,781
58815,6,Salon,2025-08-15,3,2045,681
58816,35,Food,2025-12-31,5,1848,369
58817,40,Cinema,2025-12-02,3,2139,713
58818,46,Clothing,2025-12-01,12,3002,250
58819,17,Food,2025-08-30,5,1300,260
58820,17,Food,2025-08-21,7,1567,223
58821,10,Salon,2026-03-31,7,2974,424
58822,6,Salon,2026-02-01,7,2876,410
58823,30,Clothing,2025-07-23,6,4526,754
58824,24,Electronics,2026-03-09,49,11698,238
58825,46,Clothing,2025-10-10,10,5549,554
58826,6,Salon,2025-12-24,2,893,446
58827,12,Electronics,2026-03-05,13,10732,825
58828,2,Food,2026-02-08,3,2219,739
58829,18,Food,2025-09-01,3,890,296
58830,9,Salon,2025-08-05,6,2608,434
58831,35,Food,2025-09-24,1,753,753
58832,37,Salon,2026-04-16,6,2488,414
58833,30,Clothing,2025-06-10,6,3570,595
58834,1,Salon,2025-08-02,8,2314,289
58835,36,Food,2025-08-08,2,2171,1085
58836,9,Salon,2025-05-25,6,4379,729
58837,14,Salon,2026-03-21,5,2012,402
58838,32,Furniture,2025-06-15,56,26674,476
58839,24,Electronics,2025-05-11,32,10756,336
58840,48,Furniture,2026-01-12,61,19953,327
58841,49,Food,2025-12-02,5,1958,391
58842,48,Furniture,2025-04-29,46,25476,553
58843,3,Food,2025-06-26,3,1126,375
58844,22,Food,2025-08-20,3,1849,616
58845,15,Clothing,2026-02-20,6,4492,748
58846,12,Electronics,2026-02-17,18,6650,369
58847,43,Clothing,2025-05-16,3,1687,562
58848,35,Food,2025-12-22,1,910,910
58849,8,Cinema,2025-11-19,5,3228,645
58850,40,Cinema,2025-05-07,1,1315,1315
58851,31,Clothing,2026-03-11,7,5787,826
58852,25,Electronics,2026-01-09,19,10372,545
58853,2,Food,2025-09-02,5,1924,384
58854,15,Clothing,2026-03-22,36,10836,301
58855,3,Food,2025-06-08,4,2631,657
58856,20,Cinema,2026-02-15,13,5700,438
58857,47,Clothing,2025-06-12,9,3201,355
58858,28,Clothing,2025-10-11,13,7989,614
58859,4,Food,2025-08-29,2,1615,807
58860,37,Salon,2025-10-11,11,2385,216
58861,11,Furniture,2025-07-12,34,20361,598
58862,37,Salon,2025-05-22,1,1415,1415
58863,44,Salon,2025-06-26,8,3703,462
58864,12,Electronics,2025-04-25,29,12256,422
58865,19,Clothing,2025-04-28,7,4822,688
58866,7,Clothing,2026-03-14,18,5749,319
58867,4,Food,2026-01-05,1,1447,1447
58868,34,Furniture,2026-02-07,42,25387,604
58869,14,Salon,2025-05-08,6,2054,342
58870,49,Food,2025-08-04,1,443,443
58871,44,Salon,2025-12-24,4,1958,489
58872,4,Food,2025-11-24,2,1682,841
58873,40,Cinema,2026-03-07,12,4927,410
58874,35,Food,2026-02-16,1,484,484
58875,39,Salon,2025-06-14,6,2810,468
58876,25,Electronics,2026-02-05,6,4705,784
58877,25,Electronics,2026-04-06,11,8738,794
58878,16,Cinema,2025-05-27,12,3549,295
58879,36,Food,2026-02-23,1,760,760
58880,43,Clothing,2025-10-18,28,6318,225
58881,23,Salon,2025-12-31,5,2418,483
58882,47,Clothing,2026-03-22,10,4635,463
58883,36,Food,2026-02-12,4,2297,574
58884,45,Food,2025-07-11,4,1699,424
58885,43,Clothing,2025-07-27,8,6405,800
58886,10,Salon,2026-04-09,1,1225,1225
58887,11,Furniture,2026-02-23,36,23658,657
58888,38,Clothing,2026-03-06,18,7096,394
58889,13,Food,2025-06-04,1,881,881
58890,25,Electronics,2025-06-29,72,21990,305
58891,6,Salon,2025-12-05,2,1417,708
58892,10,Salon,2025-11-15,4,1673,418
58893,40,Cinema,2025-08-15,6,3417,569
58894,22,Food,2025-11-27,1,1100,1100
58895,3,Food,2025-12-20,7,1914,273
58896,16,Cinema,2026-02-21,20,5704,285
58897,43,Clothing,2025-07-31,3,1822,607
58898,29,Salon,2025-12-05,4,1992,498
58899,17,Food,2026-03-17,4,1359,339
58900,28,Clothing,2025-06-05,9,6402,711
58901,33,Cinema,2026-04-10,1,196,196
58902,48,Furniture,2025-10-04,31,10476,337
58903,46,Clothing,2025-05-08,12,7979,664
58904,31,Clothing,2026-04-07,1,389,389
58905,24,Electronics,2026-01-25,30,15233,507
58906,1,Salon,2025-05-05,2,2203,1101
58907,49,Food,2026-04-16,5,2316,463
58908,32,Furniture,2025-10-24,36,19995,555
58909,46,Clothing,2025-04-20,8,4734,591
58910,49,Food,2025-11-11,1,1226,1226
58911,9,Salon,2026-01-27,2,1070,535
58912,36,Food,2025-09-09,5,1632,326
58913,3,Food,2025-06-04,2,1134,567
58914,46,Clothing,2025-05-08,10,4262,426
58915,1,Salon,2025-07-10,9,2144,238
58916,31,Clothing,2025-09-12,7,3396,485
58917,30,Clothing,2025-10-30,17,5130,301
58918,21,Food,2025-07-15,4,1554,388
58919,39,Salon,2025-12-31,8,1918,239
58920,5,Food,2026-02-23,2,1959,979
58921,5,Food,2026-01-03,11,2706,246
58922,11,Furniture,2025-09-19,94,42680,454
58923,42,Electronics,2025-07-20,17,6840,402
58924,38,Clothing,2026-02-05,4,2918,729
58925,22,Food,2025-12-25,2,1062,531
58926,44,Salon,2025-11-23,1,130,130
58927,39,Salon,2026-03-06,7,3416,488
58928,42,Electronics,2025-05-12,17,8263,486
58929,48,Furniture,2025-08-30,60,37612,626
58930,3,Food,2025-06-21,7,3562,508
58931,26,Clothing,2025-12-03,16,3957,247
58932,50,Food,2025-12-23,2,1417,708
58933,10,Salon,2026-04-04,4,2834,708
58934,28,Clothing,2026-02-25,4,3019,754
58935,32,Furniture,2026-02-17,45,19993,444
58936,6,Salon,2025-12-27,6,3736,622
58937,15,Clothing,2025-07-06,11,8684,789
58938,2,Food,2026-04-19,4,2219,554
58939,50,Food,2025-11-04,3,2182,727
58940,37,Salon,2025-09-07,8,2927,365
58941,10,Salon,2025-10-26,4,2376,594
58942,29,Salon,2025-08-10,2,1579,789
58943,16,Cinema,2025-08-09,4,3720,930
58944,48,Furniture,2025-09-07,39,23016,590
58945,43,Clothing,2025-07-08,2,2303,1151
58946,19,Clothing,2025-06-14,41,9045,220
58947,2,Food,2025-07-19,2,2194,1097
58948,30,Clothing,2025-11-03,8,3048,381
58949,15,Clothing,2025-06-12,8,5713,714
58950,26,Clothing,2025-11-23,12,3510,292
58951,11,Furniture,2026-03-31,80,17514,218
58952,21,Food,2025-08-17,3,2315,771
58953,48,Furniture,2026-01-14,32,13726,428
58954,31,Clothing,2026-01-15,10,4943,494
58955,7,Clothing,2026-03-05,4,3149,787
58956,49,Food,2026-03-21,2,2108,1054
58957,42,Electronics,2025-04-30,20,5844,292
58958,31,Clothing,2025-04-19,13,4971,382
58959,35,Food,2025-09-08,2,1262,631
58960,35,Food,2025-11-26,2,1120,560
58961,49,Food,2025-12-28,2,2298,1149
58962,22,Food,2025-08-12,4,954,238
58963,49,Food,2025-05-03,2,1777,888
58964,6,Salon,2025-07-13,3,1014,338
58965,19,Clothing,2025-08-24,2,1365,682
58966,34,Furniture,2025-08-01,93,20596,221
58967,30,Clothing,2026-03-10,8,3249,406
58968,15,Clothing,2025-08-16,11,6818,619
58969,19,Clothing,2025-07-10,13,3761,289
58970,10,Salon,2025-08-18,5,2622,524
58971,13,Food,2025-09-28,3,2194,731
58972,4,Food,2026-03-31,6,2670,445
58973,48,Furniture,2025-10-26,45,17722,393
58974,7,Clothing,2025-08-02,14,5657,404
58975,23,Salon,2025-07-13,1,694,694
58976,23,Salon,2026-02-20,4,2910,727
58977,19,Clothing,2025-06-10,6,3191,531
58978,50,Food,2026-01-02,2,1047,523
58979,6,Salon,2025-05-21,3,2103,701
58980,24,Electronics,2026-03-14,17,6955,409
58981,39,Salon,2026-02-06,6,2457,409
58982,42,Electronics,2025-11-17,43,10909,253
58983,16,Cinema,2025-05-26,10,3994,399
58984,39,Salon,2025-12-30,3,2488,829
58985,10,Salon,2025-10-23,5,2320,464
58986,11,Furniture,2025-04-23,30,17767,592
58987,42,Electronics,2025-07-08,8,4187,523
58988,37,Salon,2026-04-16,1,998,998
58989,39,Salon,2026-03-31,2,2089,1044
58990,24,Electronics,2025-06-08,28,12899,460
